Open,High,Low,Close,Adj Close,Volume
144.08,148.95,143.25,148.47,147.01,78140700
149.78,150.86,148.2,150.17,148.69,76259900
150.74,151.57,146.7,147.07,145.62,81420900
147.92,151.23,146.91,151.0,149.51,82982400
151.12,153.72,150.37,153.04,151.53,64823400
154.5,155.57,151.94,155.35,153.82,65086600
155.39,156.28,153.41,154.09,152.57,66675400
154.01,155.04,152.28,152.95,151.44,53623900
152.26,153.09,150.8,151.6,150.11,55138700
152.58,157.33,152.16,156.79,155.25,78620700
156.98,157.64,154.41,157.35,155.8,81378700
161.24,163.63,159.5,162.51,160.91,101786900
161.01,163.59,160.89,161.51,159.92,67829400
160.1,162.41,159.63,160.01,158.43,59907000
160.84,166.59,160.75,166.13,164.49,82507500
166.01,167.19,164.43,165.81,164.18,55474100
163.21,165.85,163.0,165.35,163.95,56697000
166.37,167.81,164.2,164.87,163.47,60276900
164.02,165.82,163.25,164.92,163.52,63135500
167.68,169.34,166.9,169.24,167.81,70170500
170.06,170.99,168.19,168.49,167.06,57149200
169.82,172.17,169.4,172.1,170.64,68039400
171.52,173.39,171.35,173.19,171.72,54091700
172.78,173.71,171.66,173.03,171.56,56377100
172.77,176.15,172.57,174.55,173.07,79542000
173.75,174.9,173.12,174.15,172.67,62290100
173.03,173.74,171.31,171.52,170.07,70346300
169.69,169.86,167.14,167.57,166.15,69026800
167.08,168.71,166.65,167.23,165.81,54147100
167.32,168.11,166.25,167.53,166.11,53841500
168.78,170.14,168.35,170.03,168.59,51218200
170.57,171.05,163.56,163.62,162.23,78961000
161.15,162.9,159.82,161.38,160.01,73314000
162.13,162.56,157.72,158.91,157.56,77906200
160.31,160.58,157.14,157.22,155.89,87991100
156.64,158.42,154.67,157.96,156.62,74229900
159.75,160.36,154.97,155.81,154.49,76957800
156.47,157.09,153.69,154.53,153.22,73714800
154.82,156.67,153.61,155.96,154.64,87449600
154.64,156.36,152.68,154.46,153.15,84923800
155.47,157.82,154.75,157.37,156.04,68028800
159.59,164.26,159.3,163.43,162.05,104956000
159.9,160.54,153.37,153.84,152.54,122656600
154.79,157.1,153.61,155.31,153.99,87965400
154.65,155.24,151.38,152.37,151.08,90481100
151.21,151.35,148.37,150.7,149.42,162278800
149.31,154.56,149.1,154.48,153.17,81474200
153.4,158.08,153.08,156.9,155.57,107689800
157.34,158.74,153.6,153.72,152.42,101696800
152.38,154.47,150.91,152.74,151.45,86652500
151.19,151.47,148.56,150.43,149.16,96029900
149.66,153.77,149.64,150.77,149.49,93339400
152.74,154.72,149.95,151.76,150.47,84442700
147.64,150.64,144.84,149.84,148.57,146691400
146.1,146.72,140.68,142.48,141.27,128138200
141.28,143.1,138.0,138.2,137.03,124925300
138.21,143.07,137.69,142.45,141.24,114311700
145.03,146.22,144.26,146.1,144.86,87830100
144.07,147.38,143.01,146.4,145.16,79471000
145.81,147.54,145.22,145.43,144.2,68402200
142.54,143.1,139.45,140.09,138.9,85925600
140.42,141.89,138.57,140.42,139.23,74899000
139.9,141.35,138.22,138.98,137.8,77033700
139.13,140.36,138.16,138.34,137.17,70433700
134.99,143.59,134.37,142.99,141.78,113224000
144.31,144.52,138.19,138.38,137.21,88598000
141.07,142.9,140.27,142.41,141.2,85250900
145.49,146.7,140.61,143.75,142.53,99136600
141.69,144.95,141.5,143.86,142.64,61758300
143.02,145.89,142.65,143.39,142.18,64522000
142.87,147.85,142.65,147.27,146.02,86548600
147.19,150.23,146.0,149.45,148.18,75981900
150.09,152.49,149.36,152.34,151.05,74732300
150.96,151.99,148.04,149.35,148.08,88194300
148.07,149.05,144.13,144.8,143.57,109180200
148.2,157.5,147.82,155.74,154.42,164762400
153.16,154.24,151.92,153.34,152.04,97943200
155.08,155.45,149.13,150.65,149.37,80379300
148.95,152.17,145.0,145.03,143.8,93604600
142.06,142.8,138.75,138.88,137.7,97918500
142.09,142.67,134.38,138.38,137.44,140814800
137.11,139.15,135.67,138.92,137.97,83374600
140.41,141.43,137.49,139.5,138.55,89908500
138.5,138.55,134.59,134.87,133.95,74917800
141.24,146.87,139.5,146.87,145.87,118854000
145.82,150.01,144.37,149.7,148.68,93979700
148.97,150.28,147.43,148.28,147.27,73374100
152.22,153.59,148.56,150.04,149.02,89868300
149.13,149.87,147.29,148.79,147.77,64218300
146.43,151.48,146.15,150.72,149.69,80389400
152.31,152.7,149.97,151.29,150.26,74829600
150.16,150.37,147.72,148.01,147.0,58724100
148.13,150.42,146.93,150.18,149.15,51804100
149.45,151.83,149.34,151.07,150.04,58301400
148.31,148.88,147.12,148.11,147.1,35195900
145.14,146.64,143.38,144.22,143.24,69246000
144.29,144.81,140.35,141.17,140.21,83763800
141.4,148.72,140.55,148.03,147.02,111380900
148.21,149.13,146.61,148.31,147.3,71250400
145.96,148.0,145.65,147.81,146.8,65447400
147.77,150.92,145.77,146.63,145.63,68826400
147.07,147.3,141.92,142.91,141.93,64727200
142.19,143.37,140.0,140.94,139.98,69721100
142.36,143.52,141.1,142.65,141.68,62128300
142.34,145.57,140.9,142.16,141.19,76097000
142.7,144.5,141.06,144.49,143.5,70462700
149.5,149.97,144.24,145.47,144.48,93886200
145.35,146.66,141.16,143.21,142.23,82291200
141.11,141.8,136.03,136.5,135.57,98931900
136.69,137.65,133.73,134.51,133.59,160156900
135.11,135.2,131.32,132.37,131.47,79592600
131.39,133.25,129.89,132.3,131.4,77432800
132.98,136.81,132.75,135.45,134.53,85928000
134.35,134.56,130.3,132.23,131.33,77852100
130.92,132.42,129.64,131.86,130.96,63814900
131.38,131.41,128.72,130.03,129.14,69007800
129.67,131.03,125.87,126.04,125.18,85438400
127.99,130.48,127.73,129.61,128.73,75703700
128.41,129.95,127.43,129.93,129.04,77034200
