Date,Symbol,Open,High,Low,Close,Volume
2023-01-03,CPT,112.62000274658203,113.20999908447266,109.9800033569336,110.68000030517578,556600
2023-01-04,CPT,111.61000061035156,113.37999725341797,111.2699966430664,112.75,2109500
2023-01-05,CPT,111.86000061035156,112.19999694824219,108.5999984741211,109.66999816894531,935700
2023-01-06,CPT,109.98999786376953,114.3499984741211,109.91999816894531,114.0,578700
2023-01-09,CPT,113.45999908447266,114.55999755859375,112.69000244140625,113.01000213623047,1114800
2023-01-10,CPT,113.95999908447266,113.95999908447266,112.5,113.38999938964844,613200
2023-01-11,CPT,114.41000366210938,118.37000274658203,114.08999633789062,118.27999877929688,856600
2023-01-12,CPT,118.86000061035156,119.5999984741211,117.62000274658203,118.33000183105469,804500
2023-01-13,CPT,117.19999694824219,118.41999816894531,116.48999786376953,117.94999694824219,795300
2023-01-17,CPT,118.2699966430664,119.55000305175781,117.5999984741211,117.73999786376953,706500
2023-01-18,CPT,117.91999816894531,118.05000305175781,115.18000030517578,115.26000213623047,549100
2023-01-19,CPT,114.73999786376953,116.54000091552734,114.37999725341797,114.54000091552734,576400
2023-01-20,CPT,114.66000366210938,114.94000244140625,113.05999755859375,114.68000030517578,872800
2023-01-23,CPT,114.5999984741211,115.5999984741211,113.7300033569336,114.87000274658203,506000
2023-01-24,CPT,115.18000030517578,118.12000274658203,114.11000061035156,118.02999877929688,898700
2023-01-25,CPT,117.66000366210938,119.33000183105469,117.16000366210938,119.2699966430664,1782500
2023-01-26,CPT,119.9000015258789,120.4800033569336,118.97000122070312,119.8499984741211,623200
2023-01-27,CPT,119.81999969482422,122.22000122070312,119.69999694824219,121.6500015258789,639400
2023-01-30,CPT,120.83999633789062,122.02999877929688,119.7300033569336,119.77999877929688,564700
2023-01-31,CPT,119.73999786376953,123.22000122070312,119.37000274658203,123.20999908447266,1092800
2023-02-01,CPT,122.47000122070312,124.9000015258789,121.18000030517578,123.75,915400
2023-02-02,CPT,124.7300033569336,127.5999984741211,124.7300033569336,126.30999755859375,1401900
2023-02-03,CPT,122.5,123.6500015258789,120.2300033569336,121.73999786376953,1328700
2023-02-06,CPT,120.05999755859375,122.7699966430664,119.55000305175781,122.44000244140625,860800
2023-02-07,CPT,121.69000244140625,124.41999816894531,121.12000274658203,123.66000366210938,1097700
2023-02-08,CPT,122.81999969482422,124.48999786376953,122.69999694824219,123.94000244140625,794600
2023-02-09,CPT,124.44999694824219,124.94999694824219,121.80999755859375,122.08999633789062,805800
2023-02-10,CPT,121.4800033569336,122.97000122070312,121.08999633789062,122.81999969482422,581600
2023-02-13,CPT,123.11000061035156,124.44999694824219,122.93000030517578,123.19000244140625,777900
2023-02-14,CPT,122.87000274658203,123.5,121.16999816894531,122.25,1009100
2023-02-15,CPT,121.66000366210938,121.66000366210938,120.19999694824219,121.47000122070312,691700
2023-02-16,CPT,119.94000244140625,121.45999908447266,119.23999786376953,120.05000305175781,766300
2023-02-17,CPT,119.94000244140625,120.6500015258789,117.72000122070312,120.05000305175781,2437900
2023-02-21,CPT,119.73999786376953,119.73999786376953,117.25,118.05000305175781,739100
2023-02-22,CPT,118.63999938964844,119.33000183105469,117.08000183105469,117.55999755859375,573500
2023-02-23,CPT,117.9000015258789,119.0,116.87999725341797,118.06999969482422,487500
2023-02-24,CPT,116.91999816894531,117.05999755859375,115.30000305175781,116.43000030517578,454500
2023-02-27,CPT,117.83000183105469,117.88999938964844,113.93000030517578,114.83000183105469,1280100
2023-02-28,CPT,114.83000183105469,116.30999755859375,114.4800033569336,114.76000213623047,1061000
2023-03-01,CPT,113.66000366210938,113.94999694824219,111.30999755859375,111.95999908447266,622400
2023-03-02,CPT,111.44000244140625,114.20999908447266,111.2699966430664,114.0,863600
2023-03-03,CPT,114.91999816894531,116.94000244140625,114.66999816894531,116.12999725341797,753200
2023-03-06,CPT,116.94000244140625,117.83999633789062,116.5999984741211,117.19000244140625,577200
2023-03-07,CPT,117.12999725341797,117.2300033569336,111.80000305175781,112.0199966430664,1402100
2023-03-08,CPT,111.87000274658203,114.81999969482422,111.87000274658203,113.37999725341797,997200
2023-03-09,CPT,113.6500015258789,113.72000122070312,110.5,110.79000091552734,861400
2023-03-10,CPT,110.8499984741211,110.98999786376953,105.77999877929688,106.91000366210938,815600
2023-03-13,CPT,106.37000274658203,109.80999755859375,106.0199966430664,108.55999755859375,727100
2023-03-14,CPT,110.02999877929688,110.37000274658203,107.4800033569336,108.18000030517578,1062200
2023-03-15,CPT,107.25,108.38999938964844,105.69000244140625,107.16999816894531,992100
2023-03-16,CPT,106.29000091552734,106.5199966430664,103.86000061035156,105.13999938964844,1059500
2023-03-17,CPT,104.95999908447266,104.95999908447266,101.33999633789062,101.72000122070312,2214200
2023-03-20,CPT,101.91000366210938,103.56999969482422,101.16000366210938,103.33999633789062,990800
2023-03-21,CPT,103.88999938964844,104.0199966430664,100.79000091552734,102.19000244140625,1396600
2023-03-22,CPT,101.52999877929688,102.26000213623047,99.27999877929688,99.61000061035156,1243900
2023-03-23,CPT,100.0,100.80000305175781,98.11000061035156,98.6500015258789,800600
2023-03-24,CPT,98.16000366210938,99.94999694824219,97.73999786376953,99.88999938964844,979200
2023-03-27,CPT,100.52999877929688,101.37999725341797,99.79000091552734,100.0,791500
2023-03-28,CPT,99.05000305175781,100.95999908447266,98.8499984741211,100.51000213623047,684500
2023-03-29,CPT,101.5199966430664,102.76000213623047,100.86000061035156,102.63999938964844,885300
2023-03-30,CPT,102.9000015258789,103.61000061035156,102.5,103.20999908447266,672300
2023-03-31,CPT,103.7699966430664,104.94999694824219,103.06999969482422,104.83999633789062,902100
2023-04-03,CPT,104.80000305175781,106.05000305175781,103.30000305175781,103.80000305175781,984600
2023-04-04,CPT,104.2699966430664,104.2699966430664,102.80000305175781,103.58000183105469,608500
2023-04-05,CPT,103.25,104.37000274658203,103.23999786376953,103.48999786376953,503200
2023-04-06,CPT,103.87999725341797,104.63999938964844,103.19999694824219,104.55999755859375,342100
2023-04-10,CPT,103.80999755859375,104.87000274658203,102.79000091552734,104.80000305175781,479000
2023-04-11,CPT,104.83000183105469,105.2699966430664,103.94999694824219,104.55000305175781,864800
2023-04-12,CPT,105.7699966430664,106.06999969482422,103.7300033569336,103.91000366210938,1150500
2023-04-13,CPT,104.0199966430664,104.5199966430664,102.54000091552734,104.0999984741211,560700
2023-04-14,CPT,104.54000091552734,105.16999816894531,102.94000244140625,103.44000244140625,841800
2023-04-17,CPT,103.7300033569336,106.5999984741211,103.66999816894531,106.56999969482422,854200
2023-04-18,CPT,106.41999816894531,106.87999725341797,105.38999938964844,105.94999694824219,605400
2023-04-19,CPT,105.06999969482422,107.55999755859375,104.87999725341797,106.91000366210938,508100
2023-04-20,CPT,106.63999938964844,106.8499984741211,105.91999816894531,106.37999725341797,1056100
2023-04-21,CPT,106.87000274658203,106.91999816894531,105.18000030517578,106.79000091552734,557800
2023-04-24,CPT,107.22000122070312,107.33999633789062,105.7699966430664,106.2699966430664,369600
2023-04-25,CPT,105.81999969482422,106.12999725341797,104.62000274658203,104.86000061035156,519300
2023-04-26,CPT,104.63999938964844,105.77999877929688,103.86000061035156,104.02999877929688,774400
2023-04-27,CPT,104.31999969482422,107.0999984741211,104.31999969482422,106.52999877929688,927200
2023-04-28,CPT,106.95999908447266,110.44000244140625,106.95999908447266,110.05000305175781,764500
2023-05-01,CPT,109.94999694824219,112.20999908447266,109.94999694824219,111.2699966430664,859800
2023-05-02,CPT,110.79000091552734,111.30999755859375,107.98999786376953,109.30999755859375,974200
2023-05-03,CPT,110.1500015258789,111.02999877929688,108.7300033569336,109.19000244140625,1147700
2023-05-04,CPT,108.7699966430664,110.0,108.16999816894531,108.77999877929688,370200
2023-05-05,CPT,109.08000183105469,110.87999725341797,108.87000274658203,110.3499984741211,643100
2023-05-08,CPT,109.66999816894531,111.36000061035156,109.66999816894531,110.86000061035156,522100
2023-05-09,CPT,110.18000030517578,111.33000183105469,108.80999755859375,110.56999969482422,641000
2023-05-10,CPT,111.56999969482422,111.7300033569336,109.3499984741211,110.58999633789062,844600
2023-05-11,CPT,109.70999908447266,110.94999694824219,109.1500015258789,110.88999938964844,571000
2023-05-12,CPT,111.0199966430664,111.19999694824219,109.47000122070312,110.5,504000
2023-05-15,CPT,108.18000030517578,112.0,107.51000213623047,108.83999633789062,982300
2023-05-16,CPT,108.83000183105469,109.2300033569336,106.01000213623047,106.0999984741211,769200
2023-05-17,CPT,106.4000015258789,106.98999786376953,105.51000213623047,106.77999877929688,784600
2023-05-18,CPT,106.51000213623047,107.48999786376953,105.47000122070312,106.94999694824219,562500
2023-05-19,CPT,107.55000305175781,108.29000091552734,106.47000122070312,106.5,514600
2023-05-22,CPT,106.44999694824219,107.30999755859375,105.97000122070312,106.2699966430664,543700
