Date,Symbol,Open,High,Low,Close,Volume
2023-01-03,URI,357.70001220703125,359.3999938964844,352.19000244140625,356.7099914550781,492900
2023-01-04,URI,360.5299987792969,367.5299987792969,359.94000244140625,366.010009765625,584600
2023-01-05,URI,361.5899963378906,365.9200134277344,359.1700134277344,364.0899963378906,549700
2023-01-06,URI,367.6499938964844,379.7699890136719,366.55999755859375,377.3399963378906,711400
2023-01-09,URI,382.7300109863281,388.739990234375,374.80999755859375,376.0,806600
2023-01-10,URI,375.2300109863281,383.510009765625,372.8699951171875,381.4700012207031,635400
2023-01-11,URI,382.94000244140625,387.4800109863281,381.0199890136719,383.9700012207031,581000
2023-01-12,URI,384.7300109863281,393.9800109863281,382.6199951171875,391.7699890136719,694100
2023-01-13,URI,388.2300109863281,392.6400146484375,386.3599853515625,392.239990234375,471800
2023-01-17,URI,391.6000061035156,392.8399963378906,386.7200012207031,388.8699951171875,460600
2023-01-18,URI,391.25,394.3999938964844,384.57000732421875,386.010009765625,583100
2023-01-19,URI,381.1000061035156,382.8500061035156,372.6499938964844,373.3299865722656,634500
2023-01-20,URI,373.510009765625,383.8800048828125,370.0199890136719,383.6700134277344,689600
2023-01-23,URI,386.2799987792969,392.9100036621094,384.3299865722656,392.0299987792969,743100
2023-01-24,URI,391.1499938964844,397.3800048828125,387.2699890136719,393.79998779296875,790400
2023-01-25,URI,386.0199890136719,394.6000061035156,383.55999755859375,392.4800109863281,788300
2023-01-26,URI,414.5299987792969,431.8900146484375,404.3900146484375,431.4800109863281,1984600
2023-01-27,URI,432.0,438.2200012207031,428.19000244140625,434.0899963378906,1274900
2023-01-30,URI,430.6499938964844,437.2799987792969,428.55999755859375,429.0400085449219,725000
2023-01-31,URI,430.010009765625,441.1700134277344,425.54998779296875,440.95001220703125,919500
2023-02-01,URI,439.0199890136719,459.4700012207031,438.3699951171875,454.8999938964844,1049900
2023-02-02,URI,460.79998779296875,466.010009765625,451.0400085449219,456.20001220703125,1209100
2023-02-03,URI,448.95001220703125,457.44000244140625,446.6400146484375,455.07000732421875,639600
2023-02-06,URI,451.0,455.5299987792969,449.25,453.9599914550781,504300
2023-02-07,URI,450.79998779296875,458.2099914550781,445.67999267578125,455.8999938964844,751100
