Date,Symbol,Open,High,Low,Close,Volume
2023-01-03,TRV,186.7100067138672,187.38999938964844,185.24000549316406,187.1199951171875,983400
2023-01-04,TRV,187.6699981689453,189.02000427246094,186.67999267578125,187.22999572753906,1015300
2023-01-05,TRV,187.0500030517578,188.3000030517578,185.4499969482422,187.5500030517578,973500
2023-01-06,TRV,189.6300048828125,194.4499969482422,189.55999755859375,193.8699951171875,1282200
2023-01-09,TRV,193.02999877929688,193.58999633789062,188.69000244140625,189.1199951171875,1111600
2023-01-10,TRV,190.4600067138672,191.47000122070312,188.52999877929688,191.22000122070312,959100
2023-01-11,TRV,191.9499969482422,192.44000244140625,190.47000122070312,191.6300048828125,956400
2023-01-12,TRV,192.11000061035156,192.75,189.69000244140625,191.99000549316406,761100
2023-01-13,TRV,191.3800048828125,194.27000427246094,190.38999938964844,193.9199981689453,1005300
2023-01-17,TRV,192.7899932861328,193.02999877929688,181.36000061035156,185.0,3883700
2023-01-18,TRV,184.72000122070312,187.33999633789062,183.5399932861328,183.6300048828125,1750300
2023-01-19,TRV,183.3699951171875,184.4199981689453,182.22999572753906,184.0399932861328,1461600
2023-01-20,TRV,184.3699951171875,185.4499969482422,182.02999877929688,185.3300018310547,1625500
2023-01-23,TRV,185.7899932861328,187.33999633789062,184.97000122070312,186.36000061035156,1569100
2023-01-24,TRV,186.02000427246094,193.83999633789062,185.02000427246094,193.25,2637600
2023-01-25,TRV,194.0,194.50999450683594,189.35000610351562,190.74000549316406,2175200
2023-01-26,TRV,191.0,192.4499969482422,190.25999450683594,192.11000061035156,1652000
2023-01-27,TRV,191.5800018310547,191.5800018310547,187.77000427246094,188.75999450683594,1357400
2023-01-30,TRV,188.49000549316406,189.75,187.10000610351562,187.91000366210938,1659400
2023-01-31,TRV,188.4199981689453,191.1699981689453,187.1300048828125,191.1199951171875,1020700
2023-02-01,TRV,188.99000549316406,189.85000610351562,182.8699951171875,185.22999572753906,2406000
2023-02-02,TRV,183.72000122070312,184.1199951171875,176.6699981689453,181.75,2380900
2023-02-03,TRV,182.5800018310547,183.4499969482422,180.69000244140625,182.75999450683594,1341900
2023-02-06,TRV,181.69000244140625,186.41000366210938,181.69000244140625,185.99000549316406,1452700
2023-02-07,TRV,185.42999267578125,189.47000122070312,184.80999755859375,189.00999450683594,1351700
2023-02-08,TRV,188.30999755859375,189.89999389648438,187.0,187.38999938964844,1258600
2023-02-09,TRV,187.8800048828125,189.2899932861328,184.5399932861328,185.36000061035156,1472200
2023-02-10,TRV,185.86000061035156,187.24000549316406,185.6300048828125,186.75,1066400
2023-02-13,TRV,186.75999450683594,188.10000610351562,186.4199981689453,187.60000610351562,1061300
2023-02-14,TRV,187.82000732421875,187.97999572753906,183.14999389648438,184.1300048828125,999700
2023-02-15,TRV,184.2100067138672,185.2899932861328,183.39999389648438,185.22000122070312,716000
2023-02-16,TRV,184.36000061035156,185.11000061035156,182.75999450683594,183.05999755859375,883600
2023-02-17,TRV,182.97000122070312,186.44000244140625,182.50999450683594,185.75,1155400
2023-02-21,TRV,185.4199981689453,186.36000061035156,184.13999938964844,185.25,1402400
2023-02-22,TRV,184.7899932861328,187.36000061035156,183.85000610351562,186.1199951171875,1401500
2023-02-23,TRV,186.4600067138672,187.82000732421875,183.0800018310547,185.47000122070312,1024100
2023-02-24,TRV,184.5399932861328,185.86000061035156,183.3699951171875,185.3300018310547,1290800
2023-02-27,TRV,185.75999450683594,187.1300048828125,184.44000244140625,185.3300018310547,1195200
2023-02-28,TRV,185.64999389648438,186.10000610351562,184.69000244140625,185.1199951171875,1606000
2023-03-01,TRV,183.99000549316406,184.92999267578125,182.7100067138672,184.0500030517578,1111600
2023-03-02,TRV,183.66000366210938,183.97999572753906,181.50999450683594,183.19000244140625,927800
2023-03-03,TRV,182.75999450683594,183.75,180.47000122070312,183.58999633789062,1230800
2023-03-06,TRV,183.42999267578125,184.80999755859375,183.05999755859375,183.35000610351562,1053600
2023-03-07,TRV,183.52999877929688,183.7100067138672,179.6300048828125,180.3699951171875,980900
2023-03-08,TRV,180.8000030517578,181.1699981689453,177.00999450683594,177.77000427246094,971800
2023-03-09,TRV,177.2100067138672,177.2100067138672,173.33999633789062,173.9199981689453,1405500
2023-03-10,TRV,173.13999938964844,178.14999389648438,172.5800018310547,175.67999267578125,2428900
2023-03-13,TRV,173.25,176.64999389648438,171.47000122070312,172.22000122070312,2612700
2023-03-14,TRV,174.4199981689453,174.4199981689453,169.9600067138672,171.75999450683594,2320400
2023-03-15,TRV,166.89999389648438,167.83999633789062,163.72000122070312,166.49000549316406,2459000
2023-03-16,TRV,167.2100067138672,172.91000366210938,165.85000610351562,172.2100067138672,2264000
2023-03-17,TRV,170.14999389648438,170.72999572753906,164.07000732421875,165.02999877929688,4491900
2023-03-20,TRV,166.25,169.25,165.75,168.7100067138672,2037600
2023-03-21,TRV,171.6300048828125,172.57000732421875,170.3800048828125,171.75,1983300
2023-03-22,TRV,171.6999969482422,172.3800048828125,166.5399932861328,166.6300048828125,1284900
2023-03-23,TRV,165.52999877929688,166.72999572753906,163.22999572753906,163.86000061035156,1596200
2023-03-24,TRV,162.5,165.36000061035156,161.3300018310547,164.91000366210938,1200300
2023-03-27,TRV,167.27999877929688,167.82000732421875,165.44000244140625,166.35000610351562,1466600
2023-03-28,TRV,165.61000061035156,166.9600067138672,164.8699951171875,165.8800048828125,1221300
2023-03-29,TRV,168.0800018310547,169.94000244140625,167.08999633789062,169.86000061035156,1582500
2023-03-30,TRV,170.7100067138672,171.0800018310547,168.86000061035156,170.82000732421875,1767500
2023-03-31,TRV,171.74000549316406,172.3300018310547,169.99000549316406,171.41000366210938,1865700
2023-04-03,TRV,171.02000427246094,172.69000244140625,170.89999389648438,172.2899932861328,1280800
2023-04-04,TRV,172.58999633789062,173.39999389648438,167.27999877929688,168.6300048828125,1369900
2023-04-05,TRV,167.66000366210938,170.5500030517578,167.1300048828125,170.30999755859375,1228200
2023-04-06,TRV,170.75,171.8000030517578,170.3300018310547,171.27000427246094,787200
2023-04-10,TRV,171.44000244140625,172.85000610351562,171.16000366210938,172.64999389648438,827100
2023-04-11,TRV,172.8800048828125,174.2100067138672,171.63999938964844,173.5500030517578,1074200
2023-04-12,TRV,173.86000061035156,174.77000427246094,172.3000030517578,173.83999633789062,1005800
2023-04-13,TRV,171.82000732421875,173.35000610351562,169.91000366210938,173.1999969482422,1332300
2023-04-14,TRV,173.0500030517578,173.0500030517578,167.0,168.3699951171875,1506800
2023-04-17,TRV,168.5,171.27999877929688,167.61000061035156,171.27999877929688,1651500
2023-04-18,TRV,171.82000732421875,172.4499969482422,170.4499969482422,172.0,2298900
2023-04-19,TRV,182.41000366210938,185.32000732421875,179.52000427246094,182.57000732421875,3065000
2023-04-20,TRV,183.2899932861328,184.11000061035156,178.42999267578125,179.25999450683594,1486800
2023-04-21,TRV,178.3300018310547,180.47000122070312,176.58999633789062,179.5,1771200
2023-04-24,TRV,179.50999450683594,180.36000061035156,178.33999633789062,179.1300048828125,1015700
2023-04-25,TRV,177.88999938964844,180.1199951171875,177.00999450683594,177.32000732421875,1208700
2023-04-26,TRV,175.82000732421875,178.3699951171875,175.82000732421875,176.61000061035156,1168200
2023-04-27,TRV,176.8699951171875,180.69000244140625,176.27000427246094,180.25,1573700
