Date,Symbol,Open,High,Low,Close,Volume
2023-01-03,MKTX,281.8699951171875,285.8999938964844,277.7900085449219,284.8699951171875,199700
2023-01-04,MKTX,288.1099853515625,290.9700012207031,282.3699951171875,286.7699890136719,230500
2023-01-05,MKTX,284.8999938964844,298.4800109863281,284.4700012207031,298.2300109863281,466500
2023-01-06,MKTX,300.4100036621094,315.1000061035156,297.9100036621094,314.0,464000
2023-01-09,MKTX,314.3399963378906,324.07000732421875,313.5400085449219,319.1000061035156,582500
2023-01-10,MKTX,318.54998779296875,322.3999938964844,317.8599853515625,321.1199951171875,304200
2023-01-11,MKTX,322.8299865722656,327.5,317.04998779296875,327.260009765625,343100
2023-01-12,MKTX,328.8999938964844,329.260009765625,321.2900085449219,323.6099853515625,337700
2023-01-13,MKTX,322.0,330.1700134277344,322.0,329.0199890136719,289000
2023-01-17,MKTX,329.0199890136719,333.2300109863281,326.6400146484375,328.0400085449219,326100
2023-01-18,MKTX,329.17999267578125,331.6700134277344,327.6600036621094,328.7799987792969,226900
2023-01-19,MKTX,326.9800109863281,332.3900146484375,326.8299865722656,327.1300048828125,228200
2023-01-20,MKTX,328.9700012207031,336.989990234375,325.989990234375,335.9800109863281,271200
2023-01-23,MKTX,335.8699951171875,337.25,330.8500061035156,334.0400085449219,265600
2023-01-24,MKTX,333.8699951171875,335.67999267578125,324.57000732421875,329.5199890136719,433500
2023-01-25,MKTX,327.0799865722656,364.7200012207031,325.0799865722656,363.2799987792969,838300
2023-01-26,MKTX,368.6499938964844,369.9599914550781,361.1099853515625,369.3500061035156,493400
2023-01-27,MKTX,368.7200012207031,375.7300109863281,364.44000244140625,372.3699951171875,315200
2023-01-30,MKTX,370.92999267578125,371.5299987792969,363.7300109863281,367.1600036621094,379400
2023-01-31,MKTX,365.94000244140625,368.5400085449219,362.2799987792969,363.8500061035156,766200
2023-02-01,MKTX,363.8500061035156,377.1000061035156,363.6300048828125,377.0,350500
2023-02-02,MKTX,379.9700012207031,389.57000732421875,375.260009765625,379.94000244140625,368900
2023-02-03,MKTX,369.1000061035156,370.0,344.739990234375,345.8999938964844,709700
2023-02-06,MKTX,342.69000244140625,354.1199951171875,341.510009765625,350.7200012207031,365600
2023-02-07,MKTX,349.760009765625,357.6400146484375,347.67999267578125,355.8399963378906,322500
2023-02-08,MKTX,353.6600036621094,356.7900085449219,349.239990234375,355.0299987792969,274300
2023-02-09,MKTX,356.95001220703125,359.20001220703125,351.44000244140625,352.30999755859375,294000
2023-02-10,MKTX,349.75,352.6000061035156,344.04998779296875,350.19000244140625,338900
2023-02-13,MKTX,352.2300109863281,356.3299865722656,349.8900146484375,353.8699951171875,248700
2023-02-14,MKTX,353.260009765625,359.2900085449219,353.260009765625,356.0799865722656,152500
2023-02-15,MKTX,353.57000732421875,359.6099853515625,353.57000732421875,358.5299987792969,194000
2023-02-16,MKTX,354.2900085449219,362.1600036621094,353.6199951171875,359.5400085449219,237200
2023-02-17,MKTX,357.55999755859375,361.3299865722656,353.9700012207031,355.1700134277344,232800
2023-02-21,MKTX,352.8800048828125,359.2900085449219,352.0299987792969,355.25,231500
2023-02-22,MKTX,357.4599914550781,359.44000244140625,349.8800048828125,351.44000244140625,196300
2023-02-23,MKTX,355.17999267578125,355.17999267578125,346.7799987792969,347.8599853515625,184000
2023-02-24,MKTX,346.7799987792969,354.6400146484375,344.95001220703125,346.6199951171875,257800
2023-02-27,MKTX,349.7099914550781,353.0,342.19000244140625,342.3699951171875,269500
2023-02-28,MKTX,343.3999938964844,346.2699890136719,340.1099853515625,341.45001220703125,462600
2023-03-01,MKTX,340.3399963378906,347.2699890136719,335.75,347.2699890136719,296500
2023-03-02,MKTX,347.94000244140625,355.510009765625,347.32000732421875,354.7799987792969,202700
2023-03-03,MKTX,356.5,369.989990234375,356.2900085449219,369.5199890136719,349600
2023-03-06,MKTX,368.54998779296875,375.07000732421875,365.510009765625,366.9200134277344,286400
2023-03-07,MKTX,367.5899963378906,368.0199890136719,357.67999267578125,359.30999755859375,300000
2023-03-08,MKTX,358.04998779296875,362.2200012207031,357.94000244140625,359.0899963378906,188400
