Date,Symbol,Open,High,Low,Close,Volume
2023-01-03,EOG,128.0,129.27000427246094,122.88999938964844,124.44999694824219,2994900
2023-01-04,EOG,121.93000030517578,125.54000091552734,121.33999633789062,124.36000061035156,2469700
2023-01-05,EOG,124.1500015258789,125.73999786376953,123.83000183105469,124.37999725341797,3560200
2023-01-06,EOG,126.16999816894531,129.14999389648438,125.61000061035156,127.47000122070312,2595700
2023-01-09,EOG,129.6300048828125,130.1999969482422,127.05999755859375,127.75,3160300
2023-01-10,EOG,128.61000061035156,128.69000244140625,126.08999633789062,127.61000061035156,2575200
2023-01-11,EOG,129.1699981689453,129.6699981689453,125.68000030517578,126.8499984741211,2771100
2023-01-12,EOG,127.91000366210938,132.10000610351562,127.5999984741211,130.4499969482422,4005400
2023-01-13,EOG,129.8699951171875,130.1999969482422,127.93000030517578,129.4600067138672,2111400
2023-01-17,EOG,129.8300018310547,130.97000122070312,128.6699981689453,130.05999755859375,3127700
2023-01-18,EOG,131.41000366210938,133.82000732421875,128.3000030517578,128.7899932861328,3737400
2023-01-19,EOG,128.97000122070312,131.91000366210938,127.62999725341797,131.2899932861328,2449600
2023-01-20,EOG,131.35000610351562,133.4499969482422,130.67999267578125,132.75,2476900
2023-01-23,EOG,133.5,135.02999877929688,133.25999450683594,134.17999267578125,2695200
2023-01-24,EOG,134.0,134.86000061035156,132.3800048828125,132.75999450683594,2313100
2023-01-25,EOG,132.08999633789062,132.8000030517578,130.77999877929688,132.5,2576300
2023-01-26,EOG,134.39999389648438,136.0,132.67999267578125,135.92999267578125,2617800
2023-01-27,EOG,136.0,137.9499969482422,134.44000244140625,134.66000366210938,3035600
2023-01-30,EOG,133.17999267578125,133.52000427246094,131.4199981689453,132.10000610351562,2927000
2023-01-31,EOG,132.0,133.72999572753906,131.5500030517578,132.25,4043200
2023-02-01,EOG,131.22999572753906,131.74000549316406,125.38999938964844,127.29000091552734,4991700
2023-02-02,EOG,126.80000305175781,127.11000061035156,123.08999633789062,124.75,3928600
2023-02-03,EOG,125.0,127.81999969482422,124.37000274658203,124.62000274658203,4205800
2023-02-06,EOG,124.83000183105469,125.2699966430664,122.12999725341797,123.83000183105469,2486600
2023-02-07,EOG,124.51000213623047,127.97000122070312,123.19000244140625,127.77999877929688,2524800
2023-02-08,EOG,127.79000091552734,129.5399932861328,127.55999755859375,128.63999938964844,4107700
2023-02-09,EOG,128.69000244140625,129.00999450683594,126.77999877929688,127.16000366210938,2487200
2023-02-10,EOG,130.0,134.22000122070312,129.02000427246094,134.13999938964844,4041000
2023-02-13,EOG,133.16000366210938,134.72999572753906,131.24000549316406,133.27999877929688,2936800
2023-02-14,EOG,131.60000610351562,134.24000549316406,131.25,133.1300048828125,2190200
2023-02-15,EOG,131.27000427246094,131.72000122070312,126.51000213623047,128.52999877929688,4344500
2023-02-16,EOG,127.70999908447266,128.52000427246094,124.98999786376953,125.13999938964844,2877200
2023-02-17,EOG,122.19999694824219,122.62000274658203,117.38999938964844,118.41999816894531,6201900
2023-02-21,EOG,118.41999816894531,119.68000030517578,117.72000122070312,119.2300033569336,4582000
2023-02-22,EOG,118.88999938964844,120.8499984741211,116.79000091552734,117.56999969482422,3772400
2023-02-23,EOG,120.0199966430664,120.19999694824219,117.51000213623047,119.52999877929688,3846400
2023-02-24,EOG,114.80999755859375,115.91000366210938,111.77999877929688,114.26000213623047,8752100
2023-02-27,EOG,114.48999786376953,115.19999694824219,113.0999984741211,114.75,4772200
2023-02-28,EOG,115.81999969482422,115.93000030517578,112.66999816894531,113.0199966430664,4907100
2023-03-01,EOG,113.33000183105469,118.68000030517578,112.87000274658203,118.01000213623047,4942200
2023-03-02,EOG,117.54000091552734,121.72000122070312,117.5199966430664,120.80000305175781,5850900
2023-03-03,EOG,119.0199966430664,122.0,118.7300033569336,121.7699966430664,4824800
2023-03-06,EOG,121.0,121.5199966430664,118.91999816894531,120.91000366210938,3893100
2023-03-07,EOG,119.80000305175781,120.54000091552734,117.80999755859375,118.26000213623047,3020700
2023-03-08,EOG,117.5,119.58000183105469,116.69999694824219,117.83000183105469,2807500
2023-03-09,EOG,118.26000213623047,119.5199966430664,114.37000274658203,115.0,4649300
2023-03-10,EOG,113.95999908447266,115.88999938964844,111.5199966430664,112.18000030517578,4313000
2023-03-13,EOG,109.33000183105469,112.30999755859375,106.83000183105469,109.0999984741211,4301400
2023-03-14,EOG,109.44000244140625,111.97000122070312,106.70999908447266,109.19999694824219,4556500
2023-03-15,EOG,104.16999816894531,105.80000305175781,100.19000244140625,101.4800033569336,6558500
2023-03-16,EOG,99.36000061035156,104.77999877929688,98.5199966430664,104.4800033569336,6637900
2023-03-17,EOG,104.25,104.8499984741211,101.58999633789062,102.75,11147800
2023-03-20,EOG,102.91000366210938,106.41000366210938,102.91000366210938,105.44999694824219,3560600
2023-03-21,EOG,107.80000305175781,109.33999633789062,106.2699966430664,108.62000274658203,4177100
2023-03-22,EOG,108.87000274658203,109.2699966430664,105.62000274658203,105.7300033569336,3803800
2023-03-23,EOG,106.4000015258789,107.55999755859375,103.45999908447266,104.77999877929688,3868300
2023-03-24,EOG,101.91000366210938,106.12000274658203,101.55999755859375,105.48999786376953,4183200
2023-03-27,EOG,106.79000091552734,109.12999725341797,105.62000274658203,108.37999725341797,3745100
2023-03-28,EOG,108.05999755859375,110.8499984741211,108.05999755859375,110.41000366210938,3283000
2023-03-29,EOG,112.02999877929688,112.87000274658203,111.12999725341797,112.68000030517578,3949600
2023-03-30,EOG,113.75,113.79000091552734,112.5999984741211,113.54000091552734,4455600
2023-03-31,EOG,114.0,114.94000244140625,113.48999786376953,114.62999725341797,4940100
2023-04-03,EOG,120.66999816894531,122.25,119.5,121.41000366210938,5011800
2023-04-04,EOG,122.25,122.5199966430664,117.2699966430664,119.62000274658203,3631000
2023-04-05,EOG,120.0199966430664,120.61000061035156,117.80999755859375,120.37000274658203,3263400
2023-04-06,EOG,119.66000366210938,120.2699966430664,118.9000015258789,119.37000274658203,2843200
2023-04-10,EOG,120.66999816894531,122.73999786376953,120.04000091552734,120.37000274658203,2975900
2023-04-11,EOG,121.94999694824219,122.61000061035156,120.56999969482422,121.68000030517578,2184200
2023-04-12,EOG,121.6500015258789,122.87999725341797,121.51000213623047,122.30999755859375,2805100
2023-04-13,EOG,121.7300033569336,122.5,120.9000015258789,121.29000091552734,2912800
2023-04-14,EOG,121.5,122.58000183105469,120.9000015258789,121.61000061035156,2442400
